,name,platform,year_of_release,genre,publisher,developer,rating
15910,Angry Birds Trilogy,PlayStation 3,2012,Action,Activision,"Rovio Mobile, Rovio Entertainment",E
15911,Angry Birds Trilogy,PlayStation 3,2012,Action,Activision,"Rovio Mobile, Rovio Entertainment",E
15912,Angry Birds Trilogy,PlayStation 3,2012,Action,Activision,"Rovio Mobile, Rovio Entertainment",E
15915,Crash Tag Team Racing,GameCube,2005,Racing,Vivendi Games,Radical Entertainment,E10+
15916,Crash Tag Team Racing,GameCube,2005,Racing,Vivendi Games,Radical Entertainment,E10+
15917,Crash Tag Team Racing,GameCube,2005,Racing,Vivendi Games,Radical Entertainment,E10+
15918,Crash Tag Team Racing,GameCube,2005,Racing,Vivendi Games,Radical Entertainment,E10+
15919,El Shaddai: Ascension of the Metatron,Xbox 360,2011,Action,Ignition Entertainment,Ignition Entertainment,T
15920,El Shaddai: Ascension of the Metatron,Xbox 360,2011,Action,Ignition Entertainment,Ignition Entertainment,T
15922,True Swing Golf,DS,2005,Sports,Nintendo,T&E Soft,E
15923,TimeSplitters: Future Perfect,Xbox,2005,Shooter,Electronic Arts,Free Radical Design,M
15924,TimeSplitters: Future Perfect,Xbox,2005,Shooter,Electronic Arts,Free Radical Design,M
15925,TimeSplitters: Future Perfect,Xbox,2005,Shooter,Electronic Arts,Free Radical Design,M
15934,Thrillville: Off the Rails,Xbox 360,2007,Strategy,LucasArts,Frontier Developments,E10+
15935,Thrillville: Off the Rails,Xbox 360,2007,Strategy,LucasArts,Frontier Developments,E10+
15936,Thrillville: Off the Rails,Xbox 360,2007,Strategy,LucasArts,Frontier Developments,E10+
15937,Thrillville: Off the Rails,Xbox 360,2007,Strategy,LucasArts,Frontier Developments,E10+
15938,Thrillville: Off the Rails,Xbox 360,2007,Strategy,LucasArts,Frontier Developments,E10+
15941,Fatal Frame II: Crimson Butterfly,PlayStation 2,2003,Action,Ubisoft,Tecmo,M
15942,Murdered: Soul Suspect,Xbox One,2014,Action,Square Enix,Airtight Games,M
15943,Murdered: Soul Suspect,Xbox One,2014,Action,Square Enix,Airtight Games,M
15944,Murdered: Soul Suspect,Xbox One,2014,Action,Square Enix,Airtight Games,M
15945,Shadow Man: 2econd Coming,PlayStation 2,2002,Adventure,Acclaim Entertainment,Acclaim,M
15947,Dynasty Warriors 4,Xbox,2003,Action,Tecmo Koei,Omega Force,T
15948,Dynasty Warriors 4,Xbox,2003,Action,Tecmo Koei,Omega Force,T
15949,Warriors Orochi 3,Xbox 360,2011,Action,Ubisoft Annecy,Omega Force,T
15950,Warriors Orochi 3,Xbox 360,2011,Action,Ubisoft Annecy,Omega Force,T
15951,Wakeboarding Unleashed Featuring Shaun Murray,PlayStation 2,2003,Sports,Activision,Shaba Games,E
15952,Wakeboarding Unleashed Featuring Shaun Murray,PlayStation 2,2003,Sports,Activision,Shaba Games,E
15953,Wakeboarding Unleashed Featuring Shaun Murray,PlayStation 2,2003,Sports,Activision,Shaba Games,E
15954,The Incredibles: Rise of the Underminer,GameCube,2005,Action,THQ,Heavy Iron Studios,E10+
15955,The Incredibles: Rise of the Underminer,GameCube,2005,Action,THQ,Heavy Iron Studios,E10+
15956,The Incredibles: Rise of the Underminer,GameCube,2005,Action,THQ,Heavy Iron Studios,E10+
15957,Beowulf: The Game,PlayStation 3,2007,Action,Ubisoft,Ubisoft,M
15958,Beowulf: The Game,PlayStation 3,2007,Action,Ubisoft,Ubisoft,M
15959,Beowulf: The Game,PlayStation 3,2007,Action,Ubisoft,Ubisoft,M
15960,Dewy's Adventure,Wii,2007,Platform,Konami Digital Entertainment,Konami,E
15966,Fracture,PlayStation 3,2008,Shooter,LucasArts,Day 1 Studios,T
15967,Fracture,PlayStation 3,2008,Shooter,LucasArts,Day 1 Studios,T
15969,NBA Live 08,Wii,2007,Sports,Electronic Arts,EA Canada,E
15970,NBA Live 08,Wii,2007,Sports,Electronic Arts,EA Canada,E
15971,NBA Live 08,Wii,2007,Sports,Electronic Arts,EA Canada,E
15972,NBA Live 08,Wii,2007,Sports,Electronic Arts,EA Canada,E
15973,NBA Live 08,Wii,2007,Sports,Electronic Arts,EA Canada,E
15975,Hyperdimension Neptunia Victory,PlayStation 3,2012,Role-Playing,Compile Heart,"Idea Factory, Compile Heart",T
15980,Marble Saga: Kororinpa,Wii,2009,Puzzle,Konami Digital Entertainment,Hudson Entertainment,E
15988,The King of Fighters XII,PlayStation 3,2009,Fighting,Ignition Entertainment,SNK Playmore,T
15989,The King of Fighters XII,PlayStation 3,2009,Fighting,Ignition Entertainment,SNK Playmore,T
15992,Dungeon Siege: Throne of Agony,PlayStation Portable,2006,Role-Playing,Take-Two Interactive,SuperVillain Studios,T
16015,The Crew,PC,2014,Racing,Ubisoft,"Ubisoft Reflections, Ivory Tower",T
16016,The Crew,PC,2014,Racing,Ubisoft,"Ubisoft Reflections, Ivory Tower",T
16017,The Crew,PC,2014,Racing,Ubisoft,"Ubisoft Reflections, Ivory Tower",T
16019,Create,PlayStation 3,2010,Action,Electronic Arts,EA Bright Light,E
16020,Create,PlayStation 3,2010,Action,Electronic Arts,EA Bright Light,E
16021,Create,PlayStation 3,2010,Action,Electronic Arts,EA Bright Light,E
16022,Create,PlayStation 3,2010,Action,Electronic Arts,EA Bright Light,E
16027,Eragon,DS,2006,Action,Vivendi Games,Amaze Entertainment,T
16028,Eragon,DS,2006,Action,Vivendi Games,Amaze Entertainment,T
16029,Eragon,DS,2006,Action,Vivendi Games,Amaze Entertainment,T
16030,Eragon,DS,2006,Action,Vivendi Games,Amaze Entertainment,T
16031,Eragon,DS,2006,Action,Vivendi Games,Amaze Entertainment,T
16032,Eragon,DS,2006,Action,Vivendi Games,Amaze Entertainment,T
16033,Eragon,DS,2006,Action,Vivendi Games,Amaze Entertainment,T
16034,TimeShift,PlayStation 3,2007,Shooter,Vivendi Games,Saber Interactive,M
16035,TimeShift,PlayStation 3,2007,Shooter,Vivendi Games,Saber Interactive,M
16036,TimeShift,PlayStation 3,2007,Shooter,Vivendi Games,Saber Interactive,M
16039,Spyro: Shadow Legacy,DS,2005,Action,Vivendi Games,Amaze Entertainment,E
16049,Scarface: Money. Power. Respect.,PlayStation Portable,2006,Strategy,Vivendi Games,Radical Entertainment,M
16052,Blitz: The League,Xbox 360,2006,Sports,Midway Games,Midway,M
16053,Blitz: The League,Xbox 360,2006,Sports,Midway Games,Midway,M
16054,Blitz: The League,Xbox 360,2006,Sports,Midway Games,Midway,M
16058,NBA 2K12,PC,2011,Sports,Take-Two Interactive,Visual Concepts,E
16059,NBA 2K12,PC,2011,Sports,Take-Two Interactive,Visual Concepts,E
16063,FlatOut 2,PlayStation 2,2006,Racing,Empire Interactive,Bugbear,T
16064,FlatOut 2,PlayStation 2,2006,Racing,Empire Interactive,Bugbear,T
16065,FlatOut 2,PlayStation 2,2006,Racing,Empire Interactive,Bugbear,T
16085,Klonoa,Wii,2008,Platform,Namco Bandai Games,Paon Corporation,E10+
16086,Bulletstorm,PC,2011,Shooter,Electronic Arts,"Epic Games, People Can Fly",M
16087,Bulletstorm,PC,2011,Shooter,Electronic Arts,"Epic Games, People Can Fly",M
16088,Bulletstorm,PC,2011,Shooter,Electronic Arts,"Epic Games, People Can Fly",M
16089,Putty Squad,PlayStation 4,2013,Platform,System 3,System 3,E10+
16093,Field Commander,PlayStation Portable,2006,Strategy,Sony Online Entertainment,"Sony Online Entertainment, Mind Control Software",T
16097,Custom Robo Arena,DS,2006,Fighting,Nintendo,Noise Inc.,E10+
16104,Shaun White Skateboarding,Xbox 360,2010,Sports,Ubisoft,Ubisoft Montreal,T
16105,Shaun White Skateboarding,Xbox 360,2010,Sports,Ubisoft,Ubisoft Montreal,T
16113,Tiger Woods PGA Tour 2004,GameCube,2003,Sports,Electronic Arts,EA Sports,E
16114,Tiger Woods PGA Tour 2004,GameCube,2003,Sports,Electronic Arts,EA Sports,E
16115,Tiger Woods PGA Tour 2004,GameCube,2003,Sports,Electronic Arts,EA Sports,E
16116,Tiger Woods PGA Tour 2004,GameCube,2003,Sports,Electronic Arts,EA Sports,E
16120,Amped 3,Xbox 360,2005,Sports,Take-Two Interactive,2K Sports,T
16123,Innocent Life: A Futuristic Harvest Moon,PlayStation Portable,2006,Simulation,Rising Star Games,ArtePiazza,E
16131,NHL 2005,Xbox,2004,Sports,Electronic Arts,EA Sports,E
16132,NHL 2005,Xbox,2004,Sports,Electronic Arts,EA Sports,E
16133,NHL 2005,Xbox,2004,Sports,Electronic Arts,EA Sports,E
16134,NHL 2005,Xbox,2004,Sports,Electronic Arts,EA Sports,E
16135,Arcana Heart,PlayStation 2,2007,Fighting,AQ Interactive,Examu,T
16137,Battlestar Galactica,PlayStation 2,2003,Shooter,Vivendi Games,Warthog,T
16138,Battlestar Galactica,PlayStation 2,2003,Shooter,Vivendi Games,Warthog,T
16139,Battlestar Galactica,PlayStation 2,2003,Shooter,Vivendi Games,Warthog,T
16140,Battlestar Galactica,PlayStation 2,2003,Shooter,Vivendi Games,Warthog,T
16141,Time Hollow,DS,2008,Adventure,Konami Digital Entertainment,Tenky,T
16159,Godzilla Unleashed,Wii,2007,Fighting,Atari,"Pipeworks Software, Inc.",E10+
16164,Sherlock Holmes vs. Jack the Ripper,Xbox 360,2009,Adventure,Focus Home Interactive,Frogwares,T
16165,Sherlock Holmes vs. Jack the Ripper,Xbox 360,2009,Adventure,Focus Home Interactive,Frogwares,T
16166,Sniper: Ghost Warrior,PC,2010,Shooter,City Interactive,City Interactive,M
16167,Sniper: Ghost Warrior,PC,2010,Shooter,City Interactive,City Interactive,M
16168,Sniper: Ghost Warrior,PC,2010,Shooter,City Interactive,City Interactive,M
16176,Fist of the North Star: Ken's Rage,Xbox 360,2010,Action,Ubisoft Annecy,Koei,M
16177,Fist of the North Star: Ken's Rage,Xbox 360,2010,Action,Ubisoft Annecy,Koei,M
16185,Driven,PlayStation 2,2001,Racing,BAM! Entertainment,Bam Entertainment,T
16186,Driven,PlayStation 2,2001,Racing,BAM! Entertainment,Bam Entertainment,T
16187,Driven,PlayStation 2,2001,Racing,BAM! Entertainment,Bam Entertainment,T
16188,James Noir's Hollywood Crimes,3DS,2011,Adventure,Ubisoft,Ubisoft,T
16189,"Warhammer 40,000: Fire Warrior",PlayStation 2,2003,Shooter,THQ,Kuju Entertainment,M
16190,"Warhammer 40,000: Fire Warrior",PlayStation 2,2003,Shooter,THQ,Kuju Entertainment,M
16191,All-Pro Football 2K8,PlayStation 3,2007,Sports,Take-Two Interactive,Visual Concepts,E10+
16192,All-Pro Football 2K8,PlayStation 3,2007,Sports,Take-Two Interactive,Visual Concepts,E10+
16193,Lufia: Curse of the Sinistrals,DS,2010,Role-Playing,Square Enix,Neverland,E10+
16194,MTV Music Generator 2,PlayStation 2,2001,Misc,Codemasters,Jester Interactive,T
16195,Mugen Souls,PlayStation 3,2012,Role-Playing,Nippon Ichi Software,"Compile Heart, GCREST",T
16196,Ultimate Spider-Man,DS,2005,Action,Activision,Vicarious Visions,E10+
16197,Ultimate Spider-Man,DS,2005,Action,Activision,Vicarious Visions,E10+
16198,Ultimate Spider-Man,DS,2005,Action,Activision,Vicarious Visions,E10+
16199,Ultimate Spider-Man,DS,2005,Action,Activision,Vicarious Visions,E10+
16200,Ultimate Spider-Man,DS,2005,Action,Activision,Vicarious Visions,E10+
16204,Burnout 2: Point of Impact,GameCube,2003,Racing,Acclaim Entertainment,Criterion Games,E
16205,Burnout 2: Point of Impact,GameCube,2003,Racing,Acclaim Entertainment,Criterion Games,E
16206,Burnout 2: Point of Impact,GameCube,2003,Racing,Acclaim Entertainment,Criterion Games,E
16210,Atelier Iris: Eternal Mana,PlayStation 2,2004,Role-Playing,Tecmo Koei,Gust,T
16212,F.E.A.R. 3,PC,2011,Shooter,Warner Bros. Interactive Entertainment,Day 1 Studios,M
16213,F.E.A.R. 3,PC,2011,Shooter,Warner Bros. Interactive Entertainment,Day 1 Studios,M
16214,F.E.A.R. 3,PC,2011,Shooter,Warner Bros. Interactive Entertainment,Day 1 Studios,M
16217,Tak: The Great Juju Challenge,GameCube,2005,Platform,THQ,Avalanche Software,E
16218,Tak: The Great Juju Challenge,GameCube,2005,Platform,THQ,Avalanche Software,E
16219,Tak: The Great Juju Challenge,GameCube,2005,Platform,THQ,Avalanche Software,E
16220,Tak: The Great Juju Challenge,GameCube,2005,Platform,THQ,Avalanche Software,E
16221,Fantasia: Music Evolved,Xbox One,2014,Misc,Disney Interactive Studios,Harmonix Music Systems,E10+
16223,Knockout Kings 2003,GameCube,2002,Sports,Electronic Arts,EA Sports,T
16224,Bomberman,PlayStation Portable,2006,Puzzle,Konami Digital Entertainment,Hudson,E
16225,Bomberman,PlayStation Portable,2006,Puzzle,Konami Digital Entertainment,Hudson,E
16226,NCAA Football 2004,GameCube,2003,Sports,Electronic Arts,EA Sports,E
16227,NCAA Football 2004,GameCube,2003,Sports,Electronic Arts,EA Sports,E
16228,NCAA Football 2004,GameCube,2003,Sports,Electronic Arts,EA Sports,E
16229,XGIII: Extreme G Racing,GameCube,2001,Racing,Acclaim Entertainment,Acclaim,E
16230,XGIII: Extreme G Racing,GameCube,2001,Racing,Acclaim Entertainment,Acclaim,E
16231,Digimon World 4,PlayStation 2,2005,Role-Playing,Atari,Bandai,E
16232,Stormrise,Xbox 360,2009,Strategy,Sega,Creative Assembly,M
16233,Stormrise,Xbox 360,2009,Strategy,Sega,Creative Assembly,M
16234,Stormrise,Xbox 360,2009,Strategy,Sega,Creative Assembly,M
16244,The Godfather: Blackhand Edition,Wii,2007,Adventure,Electronic Arts,EA Redwood Shores,M
16252,The Adventures of Tintin: The Game,3DS,2011,Action,Ubisoft,Ubisoft Montpellier,E10+
16253,The Adventures of Tintin: The Game,3DS,2011,Action,Ubisoft,Ubisoft Montpellier,E10+
16254,The Adventures of Tintin: The Game,3DS,2011,Action,Ubisoft,Ubisoft Montpellier,E10+
16255,Dynasty Warriors 8,Xbox 360,2013,Action,Tecmo Koei,Omega Force,T
16256,Dynasty Warriors 8,Xbox 360,2013,Action,Tecmo Koei,Omega Force,T
16258,Kingdom Under Fire: Heroes,Xbox,2005,Strategy,Deep Silver,Phantagram,M
16260,The Terminator: Dawn of Fate,Xbox,2002,Action,Atari,Paradigm Entertainment,T
16261,The Terminator: Dawn of Fate,Xbox,2002,Action,Atari,Paradigm Entertainment,T
16262,Infected,PlayStation Portable,2005,Shooter,THQ,Planet Moon Studios,M
16264,Birds of Steel,Xbox 360,2012,Simulation,Konami Digital Entertainment,Gaijin Entertainment,T
16265,Birds of Steel,Xbox 360,2012,Simulation,Konami Digital Entertainment,Gaijin Entertainment,T
16272,NBA Street Homecourt,PlayStation 3,2007,Sports,Electronic Arts,EA Canada,E
16273,NBA Street Homecourt,PlayStation 3,2007,Sports,Electronic Arts,EA Canada,E
16274,Darksiders II,PC,2012,Action,Nordic Games,Vigil Games,M
16275,Darksiders II,PC,2012,Action,Nordic Games,Vigil Games,M
16276,Darksiders II,PC,2012,Action,Nordic Games,Vigil Games,M
16277,Darksiders II,PC,2012,Action,Nordic Games,Vigil Games,M
16278,Enthusia Professional Racing,PlayStation 2,2005,Racing,Konami Digital Entertainment,Konami,E
16279,DiRT 3,PC,2011,Racing,Codemasters,Codemasters,T
16280,DiRT 3,PC,2011,Racing,Codemasters,Codemasters,T
16281,DiRT 3,PC,2011,Racing,Codemasters,Codemasters,T
16284,Get On Da Mic,PlayStation 2,2004,Misc,Eidos Interactive,Artificial Mind and Movement,T
16285,Darksiders II,Wii U,2012,Action,THQ,Vigil Games,M
16286,Darksiders II,Wii U,2012,Action,THQ,Vigil Games,M
16287,Darksiders II,Wii U,2012,Action,THQ,Vigil Games,M
16288,Darksiders II,Wii U,2012,Action,THQ,Vigil Games,M
16290,Army Men: Sarge's War,GameCube,2004,Shooter,Global Star,3DO,T
16291,Army Men: Sarge's War,GameCube,2004,Shooter,Global Star,3DO,T
16300,Project Sylpheed: Arc of Deception,Xbox 360,2006,Shooter,Microsoft Game Studios,"Game Arts, Seta Corporation",T
16303,NHL 2K10,PlayStation 3,2009,Sports,Take-Two Interactive,Take-Two Interactive,E10+
16304,NHL 2K10,PlayStation 3,2009,Sports,Take-Two Interactive,Take-Two Interactive,E10+
16305,NHL 2K10,PlayStation 3,2009,Sports,Take-Two Interactive,Take-Two Interactive,E10+
16309,MLB Power Pros 2008,PlayStation 2,2008,Sports,Konami Digital Entertainment,Konami,E
16310,MLB Power Pros 2008,PlayStation 2,2008,Sports,Konami Digital Entertainment,Konami,E
16311,MLB Power Pros 2008,PlayStation 2,2008,Sports,Konami Digital Entertainment,Konami,E
16314,WordJong,DS,2007,Puzzle,White Park Bay Software,Magellan Interactive,E
16315,Tears to Tiara II: Heir of the Overlord,PlayStation 3,2013,Role-Playing,Nippon Ichi Software,Aqua Plus,T
16316,Puzzle Quest: Galactrix,DS,2009,Puzzle,D3Publisher,Infinite Interactive,E10+
16317,Puzzle Quest: Galactrix,DS,2009,Puzzle,D3Publisher,Infinite Interactive,E10+
16318,Puzzle Quest: Galactrix,DS,2009,Puzzle,D3Publisher,Infinite Interactive,E10+
16319,Puzzle Quest: Galactrix,DS,2009,Puzzle,D3Publisher,Infinite Interactive,E10+
16321,de Blob 2,Xbox 360,2011,Platform,THQ,Blue Tongue Entertainment,E10+
16322,de Blob 2,Xbox 360,2011,Platform,THQ,Blue Tongue Entertainment,E10+
16323,de Blob 2,Xbox 360,2011,Platform,THQ,Blue Tongue Entertainment,E10+
16324,de Blob 2,Xbox 360,2011,Platform,THQ,Blue Tongue Entertainment,E10+
16325,de Blob 2,Xbox 360,2011,Platform,THQ,Blue Tongue Entertainment,E10+
16326,de Blob 2,Xbox 360,2011,Platform,THQ,Blue Tongue Entertainment,E10+
16331,Samurai Warriors: Katana,Wii,2007,Action,Tecmo Koei,"Koei, Omega Force",T
16334,Kingdom of Paradise,PlayStation Portable,2005,Role-Playing,Sony Computer Entertainment,Climax Entertainment,T
16336,Naruto Shippuden: Legends: Akatsuki Rising,PlayStation Portable,2009,Fighting,Namco Bandai Games,Racjin,T
16337,Marvel Super Hero Squad: The Infinity Gauntlet,Xbox 360,2010,Action,THQ,THQ,E10+
16339,Bleach: Dark Souls,DS,2007,Fighting,Sega,Treasure,T
16341,Prince of Persia: The Sands of Time,Game Boy Advance,2003,Action,Ubisoft,Ubisoft Montreal,T
16342,Prince of Persia: The Sands of Time,Game Boy Advance,2003,Action,Ubisoft,Ubisoft Montreal,T
16343,Prince of Persia: The Sands of Time,Game Boy Advance,2003,Action,Ubisoft,Ubisoft Montreal,T
16344,Prince of Persia: The Sands of Time,Game Boy Advance,2003,Action,Ubisoft,Ubisoft Montreal,T
16345,Prince of Persia: The Sands of Time,Game Boy Advance,2003,Action,Ubisoft,Ubisoft Montreal,T
16351,Prince of Persia: The Forgotten Sands,DS,2010,Action,Ubisoft,Ubisoft Casablanca,E10+
16352,Prince of Persia: The Forgotten Sands,DS,2010,Action,Ubisoft,Ubisoft Casablanca,E10+
16353,Prince of Persia: The Forgotten Sands,DS,2010,Action,Ubisoft,Ubisoft Casablanca,E10+
16354,Prince of Persia: The Forgotten Sands,DS,2010,Action,Ubisoft,Ubisoft Casablanca,E10+
16355,Prince of Persia: The Forgotten Sands,DS,2010,Action,Ubisoft,Ubisoft Casablanca,E10+
16356,Prince of Persia: The Forgotten Sands,DS,2010,Action,Ubisoft,Ubisoft Casablanca,E10+
16357,World Series Baseball 2K3,Xbox,2003,Sports,Sega,Blue Shift,E
16358,World Series Baseball 2K3,Xbox,2003,Sports,Sega,Blue Shift,E
16360,Serious Sam,Xbox,2002,Shooter,Take-Two Interactive,Croteam,M
16361,Bomberman,DS,2005,Puzzle,Ubisoft,Racjin,E
16362,Bomberman,DS,2005,Puzzle,Ubisoft,Racjin,E
16364,Killer7,GameCube,2005,Action,Capcom,Grasshopper Manufacture,M
16365,Killer7,GameCube,2005,Action,Capcom,Grasshopper Manufacture,M
16366,Super Monkey Ball Adventure,GameCube,2006,Platform,Sega,TT Games,E
16367,Super Monkey Ball Adventure,GameCube,2006,Platform,Sega,TT Games,E
16368,Super Monkey Ball Adventure,GameCube,2006,Platform,Sega,TT Games,E
16369,FIFA Soccer 2002,PlayStation,2001,Sports,Electronic Arts,EA Sports,E
16370,FIFA Soccer 2002,PlayStation,2001,Sports,Electronic Arts,EA Sports,E
16371,FIFA Soccer 2002,PlayStation,2001,Sports,Electronic Arts,EA Sports,E
16372,FIFA Soccer 2002,PlayStation,2001,Sports,Electronic Arts,EA Sports,E
16373,Street Fighter Anniversary Collection,Xbox,2004,Fighting,Capcom,Capcom,T
16374,Street Fighter Anniversary Collection,Xbox,2004,Fighting,Capcom,Capcom,T
16377,Shadow Ops: Red Mercury,Xbox,2004,Shooter,Atari,Zombie,T
16378,Shadow Ops: Red Mercury,Xbox,2004,Shooter,Atari,Zombie,T
16379,Indigo Prophecy,PlayStation 2,2005,Adventure,Atari,Quantic Dream,M
16380,Indigo Prophecy,PlayStation 2,2005,Adventure,Atari,Quantic Dream,M
16381,Indigo Prophecy,PlayStation 2,2005,Adventure,Atari,Quantic Dream,M
16382,FIFA 06: Road to FIFA World Cup,Xbox 360,2005,Sports,Electronic Arts,EA Canada,E
16390,Musashi: Samurai Legend,PlayStation 2,2005,Role-Playing,Atari,Square Enix,T
16395,Oreshika: Tainted Bloodlines,PlayStation Vita,2014,Role-Playing,Sony Computer Entertainment,Alfa System,T
16398,F1 2001,PlayStation 2,2001,Racing,Electronic Arts,EA Sports,E
16399,F1 2001,PlayStation 2,2001,Racing,Electronic Arts,EA Sports,E
16400,F1 2001,PlayStation 2,2001,Racing,Electronic Arts,EA Sports,E
16401,Darksiders,PC,2010,Action,THQ,Vigil Games,M
16402,Darksiders,PC,2010,Action,THQ,Vigil Games,M
16403,Darksiders,PC,2010,Action,THQ,Vigil Games,M
16405,Top Gun: Combat Zones,GameCube,2002,Simulation,Titus,Titus Software,E
16406,Top Gun: Combat Zones,GameCube,2002,Simulation,Titus,Titus Software,E
16413,Fantastic Four: Rise of the Silver Surfer,PlayStation 3,2007,Action,Take-Two Interactive,Visual Concepts,T
16414,Fantastic Four: Rise of the Silver Surfer,PlayStation 3,2007,Action,Take-Two Interactive,Visual Concepts,T
16415,Fantastic Four: Rise of the Silver Surfer,PlayStation 3,2007,Action,Take-Two Interactive,Visual Concepts,T
