,name,platform,year_of_release,genre,publisher,developer,rating
13048,Mortal Kombat X,PC,2015,Fighting,Warner Bros. Interactive Entertainment,High Voltage Software,M
13050,Cities in Motion,PC,2011,Simulation,Paradox Interactive,Colossal Order,E
13051,Shifters,PlayStation 2,2002,Adventure,3DO,3DO,T
13055,Bladestorm: Nightmare,Xbox One,2015,Action,Tecmo Koei,Omega Force,T
13056,TNA iMPACT: Cross the Line,PlayStation Portable,2010,Fighting,SouthPeak Games,Point of View,T
13060,Sacred 3,Xbox 360,2014,Role-Playing,Deep Silver,Deep Silver,M
13062,Venetica,PC,2009,Role-Playing,DTP Entertainment,Deck 13,T
13063,Operation Flashpoint: Dragon Rising,PC,2009,Shooter,Codemasters,Codemasters,M
13068,Wasteland 2,Xbox One,2015,Role-Playing,Deep Silver,InXile Entertainment,M
13072,MorphX,Xbox 360,2010,Shooter,505 Games,"Buka Entertainment, Targem Games",M
13074,Sigma Star Saga,Game Boy Advance,2005,Role-Playing,Atari,WayForward,E10+
13087,FIFA Soccer 2004,Game Boy Advance,2003,Sports,Electronic Arts,Exient Entertainment,E
13092,Disney's Party,GameCube,2002,Misc,Electronic Arts,Neverland,E
13093,The Bureau: XCOM Declassified,PC,2013,Shooter,Take-Two Interactive,2K Marin,M
13095,Nanostray 2,DS,2008,Shooter,Codemasters,Shin'en,E
13097,Dokapon Journey,DS,2008,Role-Playing,Sting,Suzak,E10+
13100,Metal Slug Anthology,PlayStation Portable,2007,Shooter,Ignition Entertainment,Terminal Reality,T
13101,Back to the Future: The Game,Wii,2011,Adventure,Telltale Games,Iron Galaxy Studios,T
13103,Phantom Crash,Xbox,2002,Simulation,Phantagram,Genki,T
13104,Yanya Caballista: City Skater,PlayStation 2,2001,Sports,Tecmo Koei,Cave,E
13110,The Typing of the Dead,Dreamcast,2000,Shooter,Sega,Smilebit,M
13118,Jenga World Tour,Wii,2007,Misc,Atari,Atomic Planet Entertainment,E
13120,Tenchu: Dark Secret,DS,2006,Action,From Software,From Software,T
13122,Shrek Super Party,GameCube,2003,Misc,TDK Mediactive,Mass Media,E
13131,Second Sight,GameCube,2004,Adventure,Codemasters,Free Radical Design,T
13139,Rave Master,GameCube,2002,Fighting,Konami Digital Entertainment,Konami,T
13140,Bejeweled Twist,PC,2008,Puzzle,PopCap Games,PopCap,E
13144,Steins;Gate 0,PlayStation 4,2015,Adventure,PQube,5pb,M
13145,Ivy the Kiwi?,DS,2010,Puzzle,Rising Star Games,Prope,E
13148,Hail to the Chimp,PlayStation 3,2008,Misc,Gamecock,Wideload Games Inc.,T
13149,Alias,Xbox,2004,Action,Acclaim Entertainment,Acclaim Studios Cheltenham,T
13156,OutRun 2006: Coast 2 Coast,PlayStation 2,2006,Racing,Sega,Sumo Digital,E
13164,Arx Fatalis,Xbox,2003,Role-Playing,Mindscape,Arkane Studios,M
13173,Zumba Fitness Core,Xbox 360,2012,Misc,505 Games,Zoe Mode,E10+
13175,Guilty Gear Dust Strikers,DS,2006,Fighting,Majesco Entertainment,Arc System Works,T
13176,Dark Summit,GameCube,2002,Sports,THQ,Radical Entertainment,T
13186,Star Wars: Republic Commando,PC,2005,Shooter,LucasArts,LucasArts,T
13189,The Lost Vikings,Game Boy Advance,2003,Puzzle,Activision,Mass Media,E
13202,Plants vs. Zombies,PC,2009,Strategy,PopCap Games,PopCap,E10+
13204,Secret Files: Tunguska,DS,2008,Adventure,Deep Silver,"10tacle Studios, Fusionsphere Systems",T
13206,Stretch Panic,PlayStation 2,2001,Platform,Midas Interactive Entertainment,Treasure,T
13211,PQ2: Practical Intelligence Quotient,PlayStation Portable,2006,Puzzle,D3Publisher,Now Production,E
13215,Metroid Prime: Federation Force,3DS,2016,Action,Nintendo,"Next Level Games, Nintendo",T
13221,DiRT 2,PC,2009,Racing,Codemasters,Codemasters,T
13222,Payday 2,PC,2013,Shooter,505 Games,Overkill Software,M
13224,Woody Woodpecker: Escape from Buzz Buzzard Park,PlayStation 2,2001,Platform,DreamCatcher Interactive,EKO Software,E
13227,Furu Furu Park,Wii,2007,Misc,Taito,"Taito Corporation, 505 Games",E10+
13228,Hatsune Miku: Project Diva X,PlayStation 4,2016,Misc,Sega,Sega,T
13239,Whirl Tour,GameCube,2002,Sports,Vivendi Games,Papaya Studios,E
13241,Grand Ages: Medieval,PC,2015,Strategy,Kalypso Media,Gaming Minds Studios,T
13251,Saints Row: Gat out of Hell,PlayStation 4,2015,Action,Deep Silver,Volition Inc.,M
13253,Stunt GP,PlayStation 2,2001,Racing,Titus,Team 17,E
13260,Plants vs. Zombies: Garden Warfare 2,PC,2016,Shooter,Electronic Arts,PopCap,E10+
13266,Singularity,PC,2010,Shooter,Mastertronic,Raven Software,M
13267,NASCAR Heat Evolution,PlayStation 4,2016,Racing,Dusenberry Martin Racing,Dusenberry Martin Racing,E
13269,Ms Saga: A New Dawn,PlayStation 2,2005,Role-Playing,Namco Bandai Games,Bandai,E10+
13271,Child of Light,PlayStation 4,2014,Role-Playing,Ubisoft,Ubisoft Montreal,E10+
13276,GrimGrimoire,PlayStation 2,2007,Strategy,Tecmo Koei,Vanilla Ware,E10+
13280,Deadliest Catch: Alaskan Storm,Xbox 360,2008,Sports,Navarre Corp,Liquid Dragon Studios,T
13284,Crime Life: Gang Wars,Xbox,2005,Action,Konami Digital Entertainment,Hothouse Creations,M
13286,Rugby 2005,Xbox,2005,Sports,Electronic Arts,HB Studios Multimedia,E
13287,"Warhammer 40,000: Dawn of War",PC,2004,Strategy,THQ,Relic,M
13289,Rock 'N Roll Racing,Game Boy Advance,2003,Racing,Activision,Mass Media,E
13291,Silhouette Mirage,PlayStation,1998,Platform,ESP,Treasure,E
13292,Dynasty Warriors Vol. 2,PlayStation Portable,2006,Action,Tecmo Koei,Omega Force,T
13293,Freelancer,PC,2003,Simulation,Microsoft Game Studios,Digital Anvil,T
13297,LEGO Indiana Jones 2: The Adventure Continues,PC,2009,Action,Activision,Traveller's Tales,E10+
13301,Rugby 06,PlayStation 2,2006,Sports,Electronic Arts,EA Canada,E
13302,Fatal Frame II: Crimson Butterfly Director's Cut,Xbox,2004,Action,Microsoft Game Studios,Tecmo,M
13303,2002 FIFA World Cup,GameCube,2002,Sports,Electronic Arts,EA Sports,E
13304,The Lord of the Rings: The Battle for Middle-Earth II,Xbox 360,2006,Strategy,Electronic Arts,EA LA,T
13306,Need for Speed Carbon,PC,2006,Racing,Electronic Arts,Black Box,E10+
13307,Colin McRae Rally 2005,Xbox,2004,Racing,Codemasters,Codemasters,E
13310,Saiyuki: Journey West,PlayStation,1999,Strategy,Tecmo Koei,Koei,E
13328,Empire Earth,PC,2001,Strategy,Vivendi Games,Stainless Steel Studios,T
13330,DuckTales: Remastered,PlayStation 3,2013,Action,Capcom,WayForward,E
13332,Worms Reloaded,PC,2010,Strategy,Team17 Software,Team 17,E10+
13337,StarCraft,PC,1998,Strategy,Activision,Blizzard Entertainment,T
13339,World Championship Pool 2004,PlayStation 2,2004,Sports,Jaleco,Blade Interactive,E
13342,B-Boy,PlayStation Portable,2006,Misc,Sony Computer Entertainment,FreeStyleGames,T
13343,Kakuto Chojin,Xbox,2002,Fighting,Microsoft Game Studios,DreamFactory,T
13348,Need for Speed Underground,PC,2003,Racing,Electronic Arts,Black Box,E
13356,Moon,DS,2009,Adventure,Mastiff,Renegade Kid,T
13357,Snoopy vs the Red Baron,PlayStation Portable,2006,Adventure,Namco Bandai Games,Smart Bomb Interactive,E10+
13359,Virtua Tennis 3,PlayStation Portable,2007,Sports,Sega,Sumo Digital,E
13360,Raze's Hell,Xbox,2005,Shooter,Majesco Entertainment,Artech Studios,M
13361,Far Cry,PC,2004,Shooter,Ubisoft,Crytek,M
13366,Hoshigami: Ruining Blue Earth,PlayStation,2001,Role-Playing,Max Five,Max Five,E
13371,NightCaster II: Equinox,Xbox,2002,Action,Jaleco,Jaleco Entertainment,T
13376,Ship Simulator Extremes,PC,2010,Simulation,Paradox Interactive,VSTEP,E
13378,Time Crisis: Project Titan,PlayStation,2001,Shooter,Namco Bandai Games,Flying Tiger Development,T
13382,Ys: The Ark of Napishtim,PlayStation Portable,2006,Role-Playing,Konami Digital Entertainment,Konami Software Shanghai,E10+
13385,Pro Evolution Soccer 2017,Xbox One,2016,Sports,Konami Digital Entertainment,Konami,E
13386,FIFA Soccer 10,PC,2009,Sports,Electronic Arts,EA Sports,E
13389,Tom Clancy's Rainbow Six: Lockdown,GameCube,2005,Shooter,Ubisoft,"Red Storm Entertainment, Ubisoft Montreal",M
13393,The Sims,PC,2000,Simulation,Electronic Arts,Maxis,T
13396,FIFA Manager 12,PC,2011,Sports,Electronic Arts,Bright Future GmbH,E
13398,Gitaroo Man,PlayStation 2,2001,Misc,THQ,Koei/Inis,E
13413,Cabela's Trophy Bucks,Xbox 360,2007,Sports,Activision Value,FUN Labs,T
13414,XCOM 2,Xbox One,2016,Strategy,Take-Two Interactive,Firaxis Games,T
13415,Yaiba: Ninja Gaiden Z,Xbox 360,2014,Action,Tecmo Koei,"Spark Unlimited, comcept",M
13417,Rock of the Dead,Xbox 360,2010,Shooter,Conspiracy Entertainment,Epicenter Studios,T
13424,Code Lyoko,DS,2007,Action,Game Factory,DC Studios,E10+
13427,Pool Party,Wii,2007,Sports,SouthPeak Games,SouthPeak Games,E
13428,Rapala Fishing Frenzy 2009,Xbox 360,2008,Sports,Activision,FUN Labs,E
13431,Company of Heroes,PC,2006,Strategy,THQ,Relic,M
13433,Wonder World Amusement Park,Wii,2008,Misc,Majesco Entertainment,Coyote Console,E
13438,Ride 2,PlayStation 4,2016,Racing,Milestone S.r.l,Milestone S.r.l,E
13439,Wing Island,Wii,2006,Simulation,Konami Digital Entertainment,CAProduction,E
13440,Silent Hunter: Wolves of the Pacific,PC,2007,Simulation,Ubisoft,Ubisoft Romania,T
13444,Wrath Unleashed,Xbox,2004,Strategy,LucasArts,Double Helix Games,T
13445,March of the Penguins,DS,2006,Adventure,Zoo Digital Publishing,SkyRiver Studios,E
13451,Double Dragon Advance,Game Boy Advance,2003,Action,Atlus,Million,T
13457,The Bible Game,Xbox,2005,Misc,Crave Entertainment,Crave,E
13458,Bubble Bobble Revolution,DS,2005,Puzzle,Atari,Taito Corporation,E
13461,Yager,Xbox,2003,Shooter,THQ,Yager,T
13465,Root Letter,PlayStation Vita,2016,Adventure,PQube,Kadokawa,M
13466,Futurama,Xbox,2003,Platform,SCi,UDS,T
13467,Supreme Commander,PC,2007,Strategy,THQ,Gas Powered Games,E10+
13468,Pool Hall Pro,Wii,2009,Sports,Playlogic Game Factory,Icon Games,E
13469,Wolfenstein,PC,2009,Shooter,Activision,"id Software, Raven Software",M
13473,Microsoft Train Simulator,PC,2001,Simulation,Microsoft Game Studios,Kuju Entertainment,E
13478,Resident Evil 6,Xbox One,2016,Shooter,Capcom,Capcom,M
13481,Assassin's Creed: Altair's Chronicles,DS,2008,Platform,Ubisoft,Gameloft,T
13484,Bad Boys: Miami Takedown,GameCube,2004,Shooter,Empire Interactive,Blitz Games,M
13488,Fantastic Four: Rise of the Silver Surfer,Wii,2007,Action,Take-Two Interactive,7 Studios,T
13493,Pony Friends,DS,2007,Simulation,Eidos Interactive,Tantalus Interactive,E
13500,Art of Fighting Anthology,PlayStation 2,2006,Fighting,Crave Entertainment,SNK Playmore,T
13502,Sébastien Loeb Rally Evo,PlayStation 4,2016,Racing,Milestone S.r.l,Milestone S.r.l,E
13504,Lux-Pain,DS,2008,Adventure,Rising Star Games,Killaware,T
13513,Guilty Gear XX Accent Core,PlayStation 2,2007,Fighting,Unknown,Arc System Works,T
13519,Mafia,PC,2002,Action,Take-Two Interactive,Illusion Softworks,M
13520,Disney's Donald Duck: Goin' Quackers,GameCube,2002,Platform,Ubisoft,Ubisoft Montreal,E
13524,Operation Flashpoint: Elite,Xbox,2005,Shooter,Codemasters,Bohemia Interactive,T
13526,Fantastic Four: Rise of the Silver Surfer,DS,2007,Action,Take-Two Interactive,7 Studios,E10+
13528,Virtua Tennis 3,Xbox 360,2007,Sports,Sega,Sumo Digital,E
13530,Front Mission,DS,2007,Strategy,Square Enix,Square Enix,E10+
13534,Tropico 3,PC,2009,Strategy,Kalypso Media,Haemimont,T
13535,Boktai 2: Solar Boy Django,Game Boy Advance,2004,Role-Playing,Konami Digital Entertainment,KCEJ,T
13536,Life is Strange,PC,2016,Adventure,Square Enix,DONTNOD Entertainment,M
13550,Battlezone,PlayStation 4,2016,Action,Rebellion Developments,Rebellion,T
13560,Pro Evolution Soccer 2016,PC,2015,Sports,Konami Digital Entertainment,Konami,E
13561,The Dark Spire,DS,2008,Role-Playing,Success,Success,E10+
13562,Teenage Mutant Ninja Turtles: Mutants in Manhattan,Xbox One,2016,Action,Activision,PlatinumGames,T
13566,Runaway: A Twist of Fate,PC,2009,Adventure,Focus Home Interactive,Pendulo Studios,T
13573,FlatOut 2,Xbox,2006,Racing,Empire Interactive,Bugbear,T
13575,Rogue Trooper,PlayStation 2,2006,Shooter,Eidos Interactive,Rebellion,T
13576,Backyard Baseball '09,Wii,2008,Sports,Atari,Humongous Entertainment,E
13579,Tom Clancy's HAWX,PC,2009,Action,Ubisoft,Ubisoft Romania,T
13580,Enemy Front,Xbox 360,2014,Shooter,Namco Bandai Games,CI Games,M
13589,Shantae and the Pirate's Curse,3DS,2015,Platform,Rising Star Games,WayForward,E10+
13591,Dai Senryaku VII: Modern Military Tactics,Xbox,2003,Strategy,Kool Kizz,SystemSoft,E
13597,Castle of Shikigami III,Wii,2007,Shooter,PQube,Alfa System,T
13598,Nobunaga's Ambition: Sphere of Influence,PlayStation 4,2014,Strategy,Tecmo Koei,Koei Tecmo Games,T
13599,FIFA Street 2,DS,2006,Sports,Electronic Arts,Exient Entertainment,E
13601,City Life: World Edition,PC,2007,Simulation,Monte Christo Multimedia,Monte Cristo Multimedia,E
13605,Corpse Party: Book of Shadows,PlayStation Portable,2011,Adventure,5pb,5pb,M
13612,WarTech: Senko no Ronde,Xbox 360,2006,Fighting,Ubisoft,G.Rev,T
13620,IL-2 Sturmovik: 1946,PC,2006,Simulation,Ubisoft,1C: Maddox Games,T
13624,Red Ninja: End of Honor,PlayStation 2,2005,Action,Vivendi Games,Opus,M
13625,Praetorians,PC,2003,Strategy,Eidos Interactive,Pyro Studios,T
13628,Smash Court Tennis 3,PlayStation Portable,2007,Sports,Namco Bandai Games,"Namco Bandai Games America, Namco Bandai Games",E
13632,LEGO Friends,3DS,2013,Action,Warner Bros. Interactive Entertainment,Hellbent Games,E
13637,SPRay,Wii,2008,Action,Tecmo Koei,EKO Software,E10+
13638,Outlaw Tennis,Xbox,2005,Sports,Global Star,Hypnotix,M
13644,Brothers: A Tale of Two Sons,Xbox One,2015,Adventure,505 Games,Starbreeze,T
13647,Attack of the Movies 3D,Xbox 360,2010,Shooter,Majesco Entertainment,Panic Button,T
13655,Secret Files: Tunguska,PC,2006,Adventure,DreamCatcher Interactive,Fusionsphere Systems,T
13658,NASCAR 07,Xbox,2006,Racing,Electronic Arts,EA Tiburon,E
13659,Dance Dance Revolution Disney Mix,PlayStation,2000,Simulation,Konami Digital Entertainment,Konami,E
13668,Nitroplus Blasterz: Heroines Infinite Duel,PlayStation 4,2015,Fighting,Marvelous Interactive,"Examu, Marvelous Inc.",T
13670,Thrillville: Off the Rails,DS,2007,Strategy,LucasArts,DC Studios,E
13672,Bloody Roar Extreme,Xbox,2003,Fighting,Hudson Soft,Eighting/Raizing,T
13674,Split/Second,PC,2010,Racing,Disney Interactive Studios,Black Rock Studio,E10+
13676,Resident Evil 6,PC,2012,Shooter,Capcom,"Capcom, QLOC",M
13678,Dead Head Fred,PlayStation Portable,2007,Action,D3Publisher,Vicious Cycle,M
13690,Ride to Hell,PlayStation 3,2013,Racing,Deep Silver,"Eutechnyx, Deep Silver",M
13691,Need for Speed: ProStreet,PC,2007,Racing,Electronic Arts,EA Games,E10+
13692,Digimon Rumble Arena 2,GameCube,2004,Fighting,Atari,Black Ship Games,T
13695,Gravity Falls: Legend of the Gnome Gemulets,3DS,2015,Action,Ubisoft,Ubisoft Osaka,E
13696,Rodea the Sky Soldier,3DS,2015,Action,Nippon Ichi Software,"Prope, Kadokawa",E10+
13704,Hellboy: The Science of Evil,PlayStation Portable,2008,Action,Konami Digital Entertainment,Krome Studios,T
13710,The Sims Deluxe,PC,2002,Simulation,Electronic Arts,Maxis,T
13715,LEGO Indiana Jones: The Original Adventures,PC,2008,Action,LucasArts,Traveller's Tales,E10+
13717,The Sims 2: Pets,PC,2006,Simulation,Electronic Arts,Maxis,T
13718,Deadliest Warrior: Ancient Combat,Xbox 360,2012,Fighting,Cloud Imperium Games Corporation,"Pipeworks Software, Inc.",M
13724,The Kore Gang,Wii,2010,Platform,Flashpoint Games,Snap Dragon Games,E10+
13730,Rugby Challenge 3,PlayStation 4,2016,Sports,Alternative Software,Wicked Witch Software,E
13733,Blood Bowl,PC,2009,Sports,Focus Home Interactive,Cyanide,T
13734,Port Royale 2,PC,2004,Strategy,Ascaron Entertainment GmbH,Ascaron Entertainment GmbH,T
13735,Star Trek: Shattered Universe,Xbox,2004,Simulation,Global Star,Starsphere Interactive,E
13736,Company of Heroes: Tales of Valor,PC,2009,Strategy,THQ,Relic,M
13740,Guilty Gear XX Accent Core,Wii,2007,Fighting,505 Games,Arc System Works,T
13742,WarJetz,PlayStation 2,2001,Shooter,3DO,3DO,T
13748,Devil May Cry 4,PC,2008,Action,Capcom,Capcom,M
13755,Barnyard,Wii,2006,Action,THQ,Blue Tongue Entertainment,E10+
13761,Test Drive: Ferrari Legends,PlayStation 3,2012,Racing,Unknown,"Atari, Slightly Mad Studios, Atari SA",E
13762,Heroes of Might and Magic V,PC,2006,Strategy,Ubisoft,Nival Interactive,T
13770,Metal Gear Solid: Digital Graphic Novel,PlayStation Portable,2006,Misc,Konami Digital Entertainment,Kojima Productions,M
13772,Aeon Flux,PlayStation 2,2005,Action,THQ,Terminal Reality,T
13774,Age of Mythology: The Titans,PC,2003,Strategy,Microsoft Game Studios,Ensemble Studios,T
13777,Psycho-Pass: Mandatory Happiness,PlayStation 4,2016,Adventure,Nippon Ichi Software,5pb,T
13779,Virtua Tennis 4,PC,2011,Sports,Sega,Sega,E
13781,Shattered Union,Xbox,2005,Strategy,Take-Two Interactive,PopTop Software,T
13787,Unchained Blades ,3DS,2011,Role-Playing,FuRyu,FuRyu,T
13788,Terraria,Xbox One,2014,Action,505 Games,Engine Software,T
13790,Company of Heroes: Opposing Fronts,PC,2007,Strategy,THQ,Relic,M
13805,Superman: Countdown to Apokolips,Game Boy Advance,2003,Platform,Atari,Mistic Software,E
13811,Worms 4: Mayhem,Xbox,2005,Strategy,Codemasters,Team 17,T
13813,Rise of Nations,PC,2003,Strategy,Microsoft Game Studios,Big Huge Games,T
13817,Men of War: Vietnam,PC,2011,Strategy,Unknown,Best Way,T
13819,Imperial Glory,PC,2005,Strategy,Eidos Interactive,Pyro Studios,T
13823,Antz Extreme Racing,PlayStation 2,2002,Racing,Empire Interactive,Empire Interactive,E
13833,Samurai Warriors 2: Empires,Xbox 360,2007,Action,Tecmo Koei,Omega Force,T
13834,Metal Slug XX,PlayStation Portable,2009,Shooter,DHM Interactive,SNK Playmore,T
13836,Patrician IV,PC,2010,Strategy,Kalypso Media,Gaming Minds Studios,E
13838,Fisherman's Challenge,PlayStation 2,2003,Sports,Konami Digital Entertainment,Konami,E
13842,Resident Evil: Revelations,PC,2013,Action,Capcom,Capcom,M
13847,The Da Vinci Code,Xbox,2006,Action,Take-Two Interactive,Double Helix Games,T
13855,Pure Pinball,Xbox,2004,Misc,XS Games,Iridon Interactive AB,E
13869,Headhunter: Redemption,PlayStation 2,2004,Action,Sega,Amuze,M
13874,Dead Rising,PlayStation 4,2016,Action,Capcom,Capcom,M
13876,Grand Theft Auto: Vice City,PC,2003,Action,Take-Two Interactive,Rockstar North,M
13880,Surf's Up,PlayStation 3,2007,Sports,Ubisoft,Ubisoft Montreal,E10+
13885,SWAT: Target Liberty,PlayStation Portable,2007,Shooter,Vivendi Games,3G Studios,T
13886,Twin Strike: Operation Thunder,Wii,2008,Shooter,Zoo Games,Naps Team,E10+
13887,CSI: Fatal Conspiracy,PC,2010,Adventure,Ubisoft,Telltale Games,M
13888,Bomberman: Act Zero,Xbox 360,2006,Puzzle,Konami Digital Entertainment,Hudson,T
13890,Empire Earth III,PC,2007,Strategy,Vivendi Games,Mad Doc Software,T
13895,Resident Evil: Operation Raccoon City,PC,2012,Action,Capcom,Slant Six,M
13899,Dreamfall: The Longest Journey,Xbox,2006,Adventure,Empire Interactive,Funcom,M
13904,JASF: Jane's Advanced Strike Fighters,PC,2011,Simulation,Deep Silver,Trickstar Games,T
13918,Brothers In Arms DS,DS,2007,Shooter,Ubisoft,Gameloft,T
13927,Colin McRae Rally 3,Xbox,2002,Racing,Codemasters,Codemasters,E
13931,TMNT,DS,2007,Action,Ubisoft,Ubisoft Quebec,E10+
13936,Stolen,PlayStation 2,2005,Action,Hip Interactive,Blue 52,T
13939,Stoked: Big Air Edition,Xbox 360,2009,Sports,Namco Bandai Games,Bongfish,T
13942,LEGO Jurassic World,PC,2015,Action,Warner Bros. Interactive Entertainment,TT Games,E10+
13943,Pro Race Driver,Xbox,2003,Racing,Codemasters,Codemasters,T
13951,The Movies,PC,2005,Simulation,Activision,Lionhead Studios,T
13958,FIFA World Cup Germany 2006,DS,2006,Sports,Electronic Arts,EA Canada,E
13964,Supreme Commander: Forged Alliance,PC,2007,Strategy,THQ,Gas Powered Games,E10+
13968,Dragon Ball: Advanced Adventure,Game Boy Advance,2004,Action,Namco Bandai Games,Dimps Corporation,E10+
13974,Lost Planet 3,PC,2013,Shooter,Capcom,Spark Unlimited,T
13977,Echo Night Beyond,PlayStation 2,2004,Adventure,Indie Games,From Software,T
13978,Meteos: Disney Magic,DS,2007,Puzzle,Disney Interactive Studios,Q Entertainment,E
13985,Beyblade Evolution,3DS,2013,Action,Rising Star Games,Rising Star Games,E
13988,Castlevania: Lords of Shadow 2,PC,2014,Action,Konami Digital Entertainment,Mercury Steam,M
13989,Greg Hastings' Tournament Paintball Max'd,DS,2006,Shooter,Activision,Nightlight Studios,E10+
13992,Halo: Combat Evolved,PC,2003,Shooter,Microsoft Game Studios,Gearbox Software,M
13994,Exist Archive: The Other Side of the Sky,PlayStation 4,2015,Role-Playing,Aksys Games,Tri-Ace,T
13996,Little Red Riding Hood's Zombie BBQ,DS,2008,Shooter,Destineer,EnjoyUp Games,T
14002,Assassin's Creed Chronicles: China,PlayStation 4,2015,Action,Ubisoft,"Climax Group, Climax Studios",T
14004,Worms: Ultimate Mayhem,PC,2011,Strategy,Unknown,Team 17,E10+
14005,Rugby 08,PlayStation 2,2007,Sports,Electronic Arts,EA Canada,E
14008,Caesar IV,PC,2006,Strategy,Vivendi Games,Tilted Mill,E10+
14010,Ferrari Challenge Trofeo Pirelli,PlayStation 3,2008,Racing,System 3 Arcade Software,Eutechnyx,E
